transaction_id,sender_id,receiver_id,tx_type,amount,timestamp,is_fraud,fraud_scenario
TX_03516486,U_507d2d,U_00fde0,P2P_TRANSFER,1891.83,2026-03-10 08:58:00,0,Normal
TX_d31a90f7,I_MSHWARI,U_1b9291,LOAN_DISBURSEMENT,14737.99,2026-03-09 18:49:00,0,Normal
TX_90ab193b,U_1810f0,A_e0b8c5,WITHDRAWAL,1446.05,2026-03-10 21:05:00,0,Normal
TX_5df0148d,U_2cbdbc,A_72d6ac,PAYMENT,3249.44,2026-03-11 08:37:00,0,Normal
TX_ab09c93d,U_a1ac20,A_dd753f,PAYMENT,9305.97,2026-03-08 14:05:00,0,Normal
TX_be166b98,U_8cf57e,A_a115b1,PAYMENT,2352.15,2026-03-09 16:20:00,0,Normal
TX_af0fd2b5,U_0f6676,A_3b5ae5,PAYMENT,13929.87,2026-03-09 00:05:00,0,Normal
TX_c04e5db3,U_66fd83,A_1f7c54,PAYMENT,13187.56,2026-03-06 15:34:00,0,Normal
TX_48ec7933,U_0d4f7f,U_679459,P2P_TRANSFER,6221.25,2026-03-09 02:13:00,0,Normal
TX_ab39ec87,U_3ffc64,U_beb89f,P2P_TRANSFER,2636.32,2026-03-04 19:39:00,0,Normal
TX_b0ba03a2,I_FULIZA,U_87c290,LOAN_DISBURSEMENT,9513.16,2026-03-04 20:56:00,0,Normal
TX_0405137a,U_824390,A_0f4480,WITHDRAWAL,14354.13,2026-03-03 15:24:00,0,Normal
TX_2ef0494a,U_1fa887,A_a35a57,WITHDRAWAL,6810.42,2026-03-10 07:31:00,0,Normal
TX_1602c26c,U_7ad924,A_834425,WITHDRAWAL,4854.08,2026-03-04 14:53:00,0,Normal
TX_55168d00,U_cf9e36,A_922cd9,PAYMENT,14858.0,2026-03-03 17:56:00,0,Normal
TX_01d1f086,U_24a1d6,U_54fcfb,P2P_TRANSFER,5252.78,2026-03-04 06:52:00,0,Normal
TX_0c98b8dd,U_261094,A_1b2053,PAYMENT,3476.7,2026-03-01 10:45:00,0,Normal
TX_fd611308,U_c2b150,U_99811a,P2P_TRANSFER,9055.62,2026-03-02 15:14:00,0,Normal
TX_dfed883f,U_6575d3,U_20ca8b,P2P_TRANSFER,3546.4,2026-03-13 08:56:00,0,Normal
TX_9bc116b8,U_29cadc,A_592fb9,PAYMENT,6986.82,2026-03-07 23:42:00,0,Normal
TX_6f057c6d,U_d6429a,U_892f3d,P2P_TRANSFER,1533.94,2026-03-03 23:45:00,0,Normal
TX_901f6214,U_ae4e0c,A_fee20c,WITHDRAWAL,7779.7,2026-03-14 02:18:00,0,Normal
TX_286ecd5a,U_7186aa,A_2aaffc,WITHDRAWAL,141.24,2026-03-04 08:02:00,0,Normal
TX_f93baaa9,I_FULIZA,U_3ab28b,LOAN_DISBURSEMENT,14210.24,2026-03-08 22:05:00,0,Normal
TX_cad331de,U_c459d0,U_a4efbc,P2P_TRANSFER,8488.34,2026-03-14 05:33:00,0,Normal
TX_d946c8c9,I_FULIZA,U_892f3d,LOAN_DISBURSEMENT,10075.59,2026-03-06 06:05:00,0,Normal
TX_f1a5cf87,U_7e04e0,A_34d5d8,PAYMENT,8447.57,2026-03-10 16:44:00,0,Normal
TX_8ec1f5eb,U_f9caee,A_0daa3a,WITHDRAWAL,5574.63,2026-03-03 07:46:00,0,Normal
TX_3a029482,U_20ca8b,A_660fdc,PAYMENT,1035.0,2026-03-10 20:42:00,0,Normal
TX_b484a6a4,U_e2d21c,A_88e931,WITHDRAWAL,889.96,2026-03-13 13:16:00,0,Normal
TX_f38b8a46,U_ad757a,U_7c9954,P2P_TRANSFER,5503.76,2026-03-10 02:01:00,0,Normal
TX_ec1adfb6,U_de7d4a,A_92e681,PAYMENT,8472.58,2026-03-06 03:23:00,0,Normal
TX_c36d3917,U_82b8f5,A_2c11c2,PAYMENT,6125.36,2026-03-02 00:56:00,0,Normal
TX_43bdf6bb,I_FULIZA,U_3835a5,LOAN_DISBURSEMENT,3090.8,2026-03-11 17:37:00,0,Normal
TX_9e0d904b,U_9f2fc5,A_e67d4b,WITHDRAWAL,4733.46,2026-03-06 14:14:00,0,Normal
TX_17c4eaac,U_119f33,A_e0ce2f,PAYMENT,9297.61,2026-03-03 12:35:00,0,Normal
TX_cb32aa4f,U_73d31e,A_3b0202,WITHDRAWAL,6323.5,2026-03-08 21:51:00,0,Normal
TX_5b34ecda,U_376957,U_0ad2ad,P2P_TRANSFER,3787.6,2026-03-05 08:06:00,0,Normal
TX_4181c108,U_c513f5,U_7c9954,P2P_TRANSFER,10102.06,2026-03-03 14:29:00,0,Normal
TX_994f0633,U_f492f8,U_c8de8e,P2P_TRANSFER,5461.61,2026-03-06 09:32:00,0,Normal
TX_ac1b92c4,U_01147d,U_d8d07b,P2P_TRANSFER,3811.82,2026-03-06 16:21:00,0,Normal
TX_d6703713,U_b83af5,A_7eb0a8,WITHDRAWAL,3847.29,2026-03-10 22:16:00,0,Normal
TX_dabab6c5,U_44ce57,U_cfbdec,P2P_TRANSFER,13076.36,2026-03-06 04:13:00,0,Normal
TX_b916d4f4,I_FULIZA,U_3b9009,LOAN_DISBURSEMENT,5627.64,2026-03-09 12:37:00,0,Normal
TX_3ed7a9d9,U_05a23e,A_0f4480,WITHDRAWAL,11774.03,2026-03-10 09:38:00,0,Normal
TX_70e7cad6,U_bf9260,U_1eef7a,P2P_TRANSFER,2200.6,2026-03-04 17:07:00,0,Normal
TX_aefdef25,U_aca51b,A_152fed,WITHDRAWAL,10115.89,2026-03-09 15:20:00,0,Normal
TX_9a47f5ea,U_0a3d01,A_fe15f3,WITHDRAWAL,2111.4,2026-03-05 00:28:00,0,Normal
TX_7e4a577d,U_339d3d,A_590f81,PAYMENT,4859.9,2026-03-10 06:24:00,0,Normal
TX_ba795c08,U_70089a,A_e80b51,WITHDRAWAL,4811.72,2026-03-07 04:26:00,0,Normal
TX_e2780dba,U_2d86a7,U_abe97e,P2P_TRANSFER,14851.1,2026-03-05 07:32:00,0,Normal
TX_07186b44,U_969cc6,U_bf542e,P2P_TRANSFER,917.84,2026-03-03 18:15:00,0,Normal
TX_1ec34b22,U_0a2eac,A_b0aaae,WITHDRAWAL,4015.81,2026-03-01 01:47:00,0,Normal
TX_a581fdff,U_af49af,A_b7fccb,WITHDRAWAL,11356.76,2026-03-13 00:46:00,0,Normal
TX_25678384,U_8aee3d,U_7e50a9,P2P_TRANSFER,2265.64,2026-03-11 10:55:00,0,Normal
TX_83c3eab5,U_dee699,U_131a30,P2P_TRANSFER,9305.97,2026-03-07 04:41:00,0,Normal
TX_c8363295,U_3b2bf8,A_3b5ae5,PAYMENT,1536.62,2026-03-10 19:21:00,0,Normal
TX_f625f37c,I_MSHWARI,U_d068ef,LOAN_DISBURSEMENT,8370.1,2026-03-08 15:31:00,0,Normal
TX_5cc2bfa7,U_de0605,A_0b6dd1,WITHDRAWAL,2469.52,2026-03-10 19:36:00,0,Normal
TX_54bd9076,U_f4f736,U_2583c7,P2P_TRANSFER,7622.96,2026-03-02 11:18:00,0,Normal
TX_3ae5e200,U_9db432,U_cc6d4b,P2P_TRANSFER,6167.51,2026-03-12 13:36:00,0,Normal
TX_2dd88ccb,U_54b86e,A_d5a32f,WITHDRAWAL,812.4,2026-03-05 15:07:00,0,Normal
TX_cee3d8d7,U_ea819c,A_b5e1f1,WITHDRAWAL,1450.47,2026-03-08 10:59:00,0,Normal
TX_a70559e8,U_747d55,U_d52320,P2P_TRANSFER,12403.02,2026-03-04 10:34:00,0,Normal
TX_db06a4c1,U_b43d5e,A_e80b51,WITHDRAWAL,3117.9,2026-03-06 01:57:00,0,Normal
TX_03651a44,U_e655d6,A_ff0f44,PAYMENT,3758.25,2026-03-07 10:28:00,0,Normal
TX_e6742466,U_9d85b9,A_047ff8,PAYMENT,4993.37,2026-03-08 04:23:00,0,Normal
TX_7af08992,U_066400,U_b03f62,P2P_TRANSFER,212.79,2026-03-01 12:18:00,0,Normal
TX_1763130b,U_60e9ab,U_6f7a87,P2P_TRANSFER,14396.72,2026-03-11 05:10:00,0,Normal
TX_d8ddff7a,U_23bd45,A_592fb9,PAYMENT,10614.25,2026-03-13 11:32:00,0,Normal
TX_b50a6843,U_cc2294,A_3b11f5,PAYMENT,13416.86,2026-03-09 16:12:00,0,Normal
TX_1699a329,U_8a3551,U_119f33,P2P_TRANSFER,7572.91,2026-03-12 01:22:00,0,Normal
TX_45f3aa3a,U_1a70a0,A_4ced09,WITHDRAWAL,13710.07,2026-03-07 03:59:00,0,Normal
TX_0bd95119,U_b1739a,U_20dabe,P2P_TRANSFER,13135.57,2026-03-04 09:59:00,0,Normal
TX_68b86071,I_FULIZA,U_5850fc,LOAN_DISBURSEMENT,1207.87,2026-03-04 01:18:00,0,Normal
TX_0d03735d,I_FULIZA,U_e4e08f,LOAN_DISBURSEMENT,3239.98,2026-03-05 01:49:00,0,Normal
TX_35d36b02,U_4e3b31,U_54289c,P2P_TRANSFER,5373.77,2026-03-06 22:58:00,0,Normal
TX_8e2dfda0,U_93288c,A_39d982,PAYMENT,10624.71,2026-03-06 17:14:00,0,Normal
TX_e6d93f44,U_50b351,A_3aee75,PAYMENT,4393.78,2026-03-11 22:16:00,0,Normal
TX_325d0cbb,U_e4d956,A_f7a541,WITHDRAWAL,4378.93,2026-03-14 11:18:00,0,Normal
TX_acfcee5b,U_b7d29c,A_d6496e,WITHDRAWAL,12151.77,2026-03-12 13:03:00,0,Normal
TX_d942bc44,U_04849f,U_768766,P2P_TRANSFER,4920.85,2026-03-12 00:02:00,0,Normal
TX_fb181865,U_6d1ad5,U_e820d7,P2P_TRANSFER,1736.6,2026-03-01 19:17:00,0,Normal
TX_d12082da,U_f66dd7,A_649134,PAYMENT,6051.34,2026-03-12 23:23:00,0,Normal
TX_0628668d,U_3503eb,A_63cc65,WITHDRAWAL,11733.04,2026-03-05 00:15:00,0,Normal
TX_489581bb,U_a580d3,A_5bd741,WITHDRAWAL,10073.56,2026-03-04 08:54:00,0,Normal
TX_b0e2b784,U_e1a265,A_460826,WITHDRAWAL,11714.36,2026-03-09 12:32:00,0,Normal
TX_c16946b3,U_a6946c,A_e80b51,WITHDRAWAL,13239.85,2026-03-06 06:28:00,0,Normal
TX_7866faf6,U_5fa256,U_f36139,P2P_TRANSFER,12478.32,2026-03-14 01:00:00,0,Normal
TX_37222f5f,U_2ae53e,A_12ba16,PAYMENT,14202.76,2026-03-13 04:55:00,0,Normal
TX_d90be0a1,U_a8c8a2,A_98cd6b,WITHDRAWAL,5594.67,2026-03-05 14:34:00,0,Normal
TX_0e1b790c,U_96b264,U_5bed1c,P2P_TRANSFER,2799.37,2026-03-08 21:12:00,0,Normal
TX_5f4cc593,U_10b83f,A_752e3e,WITHDRAWAL,6753.49,2026-03-03 17:21:00,0,Normal
TX_47393752,U_1271a6,A_89a803,PAYMENT,7108.57,2026-03-12 16:16:00,0,Normal
TX_4be9e813,U_03d02d,U_32b3eb,P2P_TRANSFER,1366.15,2026-03-05 20:10:00,0,Normal
TX_2f120ae0,U_ae8276,A_f25350,PAYMENT,6812.95,2026-03-14 20:03:00,0,Normal
TX_b1a94bab,U_3b13f1,A_0c85db,WITHDRAWAL,4750.57,2026-03-14 19:16:00,0,Normal
TX_c6fbbbd2,U_ba0030,U_ade2d0,P2P_TRANSFER,3325.33,2026-03-11 10:26:00,0,Normal
TX_67dd8ee8,U_147c24,U_e6c503,P2P_TRANSFER,1748.53,2026-03-04 11:52:00,0,Normal
TX_364066d2,U_4ca55b,A_721c42,PAYMENT,10007.59,2026-03-05 05:05:00,0,Normal
TX_d598852d,U_0a3d01,A_fee20c,WITHDRAWAL,6371.71,2026-03-11 20:42:00,0,Normal
TX_cda00b72,U_3aabc5,A_5b164c,WITHDRAWAL,12873.53,2026-03-09 17:29:00,0,Normal
TX_3e3f8f12,U_f344bb,U_cb5bd6,P2P_TRANSFER,6240.97,2026-03-13 15:02:00,0,Normal
TX_76889792,U_81b9f1,U_106ad0,P2P_TRANSFER,566.85,2026-03-03 21:57:00,0,Normal
TX_98ea870b,U_febcb7,U_165066,P2P_TRANSFER,4473.77,2026-03-03 20:47:00,0,Normal
TX_bb108672,U_87b88d,A_41bc3b,PAYMENT,13850.09,2026-03-08 13:18:00,0,Normal
TX_f4ccf7f0,U_470161,A_3da8e6,PAYMENT,14440.96,2026-03-11 20:01:00,0,Normal
TX_2dd17f67,U_385066,A_852003,PAYMENT,4706.33,2026-03-01 19:03:00,0,Normal
TX_a7f1129c,U_59183a,A_e0b8c5,WITHDRAWAL,862.53,2026-03-11 13:12:00,0,Normal
TX_834b1129,U_809345,U_d8d07b,P2P_TRANSFER,5864.86,2026-03-09 22:30:00,0,Normal
TX_1aa4775e,U_6dc5b7,A_61f771,PAYMENT,12021.84,2026-03-11 13:48:00,0,Normal
TX_c1c723e4,U_a1201c,U_7a1560,P2P_TRANSFER,546.01,2026-03-08 08:31:00,0,Normal
TX_620cdce2,U_166ed7,A_244fdb,PAYMENT,7782.24,2026-03-02 12:27:00,0,Normal
TX_0a1869f2,U_ce6636,A_acc72d,WITHDRAWAL,7351.88,2026-03-05 09:28:00,0,Normal
TX_811aa1c7,U_b8316f,U_872d8b,P2P_TRANSFER,12959.44,2026-03-14 00:46:00,0,Normal
TX_388c396b,U_088ec5,A_f2009e,WITHDRAWAL,4057.37,2026-03-05 17:40:00,0,Normal
TX_06c6f93e,U_8d234d,U_cfb6a2,P2P_TRANSFER,536.51,2026-03-10 11:26:00,0,Normal
TX_6a3602f7,U_41d428,A_3c61ce,WITHDRAWAL,14877.08,2026-03-13 02:14:00,0,Normal
TX_2af1b8cb,U_dd8914,A_0ec46f,WITHDRAWAL,13424.6,2026-03-04 12:53:00,0,Normal
TX_7ccd56f3,U_339d3d,U_b1739a,P2P_TRANSFER,1668.54,2026-03-10 02:34:00,0,Normal
TX_5e0f86bd,U_c961e9,A_9e7250,WITHDRAWAL,13270.91,2026-03-08 12:37:00,0,Normal
TX_7bfda002,U_df0ac3,U_bc69a1,P2P_TRANSFER,6958.73,2026-03-01 10:25:00,0,Normal
TX_5d6a9760,U_2acab8,A_3da8e6,PAYMENT,1411.46,2026-03-13 13:32:00,0,Normal
TX_65e263a2,U_425ef8,U_4cb95b,P2P_TRANSFER,4184.96,2026-03-03 23:53:00,0,Normal
TX_64f7826e,U_1767aa,U_39f94a,P2P_TRANSFER,5705.68,2026-03-02 05:06:00,0,Normal
TX_9ca5e6cb,U_6e0cdd,U_f105ac,P2P_TRANSFER,12043.11,2026-03-08 10:45:00,0,Normal
TX_2a3a986e,U_993fa0,U_23cb69,P2P_TRANSFER,4186.38,2026-03-01 08:33:00,0,Normal
TX_aa65f95b,I_MSHWARI,U_4cb688,LOAN_DISBURSEMENT,12189.03,2026-03-11 16:57:00,0,Normal
TX_b8667352,U_e6a35c,U_af9f41,P2P_TRANSFER,764.76,2026-03-04 22:27:00,0,Normal
TX_bc230eb5,U_3e1cd4,A_3b5ae5,PAYMENT,7683.33,2026-03-10 14:25:00,0,Normal
TX_22b96857,U_2576ef,U_0ee0c8,P2P_TRANSFER,6096.24,2026-03-10 19:49:00,0,Normal
TX_bc924d88,I_MSHWARI,U_ee98bb,LOAN_DISBURSEMENT,7732.61,2026-03-09 10:12:00,0,Normal
TX_b0f4be06,U_9ef0dd,A_35c369,PAYMENT,414.75,2026-03-02 00:26:00,0,Normal
TX_0262b33f,U_f22f32,A_61f771,PAYMENT,12950.43,2026-03-14 02:39:00,0,Normal
TX_5c0ff690,U_c72ae3,A_69c753,PAYMENT,3623.28,2026-03-11 15:10:00,0,Normal
TX_fb9b371f,U_d7adec,U_0304a6,P2P_TRANSFER,8002.77,2026-03-04 21:23:00,0,Normal
TX_326a71ec,U_d52cb5,A_9c61db,PAYMENT,13352.56,2026-03-01 12:28:00,0,Normal
TX_1d2dff4b,U_e7fa54,A_784af3,PAYMENT,1045.77,2026-03-13 09:20:00,0,Normal
TX_e06e3d86,U_b4f41e,U_9b339a,P2P_TRANSFER,11761.99,2026-03-11 04:06:00,0,Normal
TX_1ace5603,U_43209d,A_a54226,WITHDRAWAL,5808.28,2026-03-08 09:00:00,0,Normal
TX_4a59eecd,U_0cc632,A_2409e0,WITHDRAWAL,8213.81,2026-03-01 04:17:00,0,Normal
TX_df829cac,I_FULIZA,U_e6757c,LOAN_DISBURSEMENT,6743.87,2026-03-09 14:31:00,0,Normal
TX_06aff033,I_FULIZA,U_c513f5,LOAN_DISBURSEMENT,1765.51,2026-03-12 17:07:00,0,Normal
TX_0e4c9475,U_c39838,U_24b28c,P2P_TRANSFER,9376.55,2026-03-13 14:15:00,0,Normal
TX_ae833f4d,U_261f7a,A_3c6f4e,WITHDRAWAL,2208.9,2026-03-01 07:41:00,0,Normal
TX_c430a6d6,U_f77efe,A_26db48,PAYMENT,2434.93,2026-03-06 22:02:00,0,Normal
TX_99ccaeee,U_a2515d,U_e1232d,P2P_TRANSFER,9368.97,2026-03-10 19:38:00,0,Normal
TX_a10f5076,U_13ab08,U_10bff8,P2P_TRANSFER,7349.06,2026-03-01 14:26:00,0,Normal
TX_30e475a5,U_ff33af,A_fe15f3,WITHDRAWAL,8895.91,2026-03-02 22:33:00,0,Normal
TX_33721b20,U_5f8469,A_152fed,WITHDRAWAL,8359.35,2026-03-11 07:27:00,0,Normal
TX_47550cf2,U_bb2333,A_047ff8,PAYMENT,7807.29,2026-03-09 12:54:00,0,Normal
TX_94960ea8,U_a3d65b,A_047ff8,PAYMENT,6232.03,2026-03-05 14:57:00,0,Normal
TX_458e3f26,U_8f33fd,A_3dc018,PAYMENT,9439.5,2026-03-11 19:49:00,0,Normal
TX_d42d1cfa,U_3d0044,U_50b351,P2P_TRANSFER,6795.19,2026-03-02 00:08:00,0,Normal
TX_0273ef7a,U_088ad9,U_ae22a9,P2P_TRANSFER,4696.11,2026-03-07 22:10:00,0,Normal
TX_ec47a7ce,U_03dff2,U_91defe,P2P_TRANSFER,7439.71,2026-03-13 20:05:00,0,Normal
TX_8c14272d,U_d7b71b,U_3b4a3a,P2P_TRANSFER,1970.98,2026-03-08 02:31:00,0,Normal
TX_203a13da,U_a84093,A_591863,PAYMENT,7652.48,2026-03-09 20:02:00,0,Normal
TX_2b36407e,U_f5dc5e,A_3b5ae5,PAYMENT,8214.2,2026-03-03 01:30:00,0,Normal
TX_b21a75b8,U_70d8e9,A_7b65a5,PAYMENT,14800.73,2026-03-03 15:43:00,0,Normal
TX_8921f54b,U_9c5542,U_12f8b5,P2P_TRANSFER,3846.86,2026-03-11 22:38:00,0,Normal
TX_e3e97e03,U_abe97e,A_92e681,PAYMENT,13609.6,2026-03-05 21:45:00,0,Normal
TX_7702aa3f,U_c92a6b,A_4ec57c,WITHDRAWAL,1838.13,2026-03-08 04:47:00,0,Normal
TX_2525690e,U_a999d0,A_cba2eb,PAYMENT,8955.76,2026-03-03 04:26:00,0,Normal
TX_0227f514,U_82d554,U_bb0524,P2P_TRANSFER,5310.97,2026-03-10 16:33:00,0,Normal
TX_f168d24f,U_3b7d9d,A_dd753f,PAYMENT,5310.18,2026-03-05 14:20:00,0,Normal
TX_b7518fcf,U_130c1f,A_b2cd13,WITHDRAWAL,11587.24,2026-03-06 12:56:00,0,Normal
TX_3ee5ce24,U_9108a9,U_38b8f4,P2P_TRANSFER,6017.0,2026-03-12 12:40:00,0,Normal
TX_780fe95d,U_e47570,U_581f4f,P2P_TRANSFER,2496.28,2026-03-09 10:22:00,0,Normal
TX_4ce01025,I_MSHWARI,U_843858,LOAN_DISBURSEMENT,2268.25,2026-03-13 01:11:00,0,Normal
TX_26063b4f,U_61da62,A_7cf8ea,PAYMENT,11315.05,2026-03-13 03:40:00,0,Normal
TX_f98a89ba,U_394dc4,A_98237c,WITHDRAWAL,9630.15,2026-03-05 06:59:00,0,Normal
TX_51e41daa,U_d72f2f,A_fe15f3,WITHDRAWAL,1524.2,2026-03-01 17:01:00,0,Normal
TX_5afd11b7,U_5d615d,A_ab4bb2,WITHDRAWAL,3705.93,2026-03-13 23:19:00,0,Normal
TX_530dc56c,U_c7e945,A_fe15f3,WITHDRAWAL,10670.3,2026-03-12 18:25:00,0,Normal
TX_76134e8f,U_625689,A_9ff4d5,WITHDRAWAL,3258.13,2026-03-02 04:36:00,0,Normal
TX_cbaa2079,U_cecaf9,U_a53f31,P2P_TRANSFER,6129.1,2026-03-01 21:45:00,0,Normal
TX_d2c0edd1,U_372eda,A_2f99d1,PAYMENT,7491.55,2026-03-12 07:10:00,0,Normal
TX_df4a0907,U_cb7e18,U_4e0ad1,P2P_TRANSFER,11426.19,2026-03-06 23:33:00,0,Normal
TX_00b33605,U_29272b,A_e38ef2,PAYMENT,491.92,2026-03-06 22:55:00,0,Normal
TX_f2acf840,I_FULIZA,U_faf72c,LOAN_DISBURSEMENT,11766.17,2026-03-14 15:53:00,0,Normal
TX_7f61cfcd,I_FULIZA,U_eb84fe,LOAN_DISBURSEMENT,11847.6,2026-03-07 03:08:00,0,Normal
TX_246b0715,U_9d219f,A_abd9ce,PAYMENT,5555.21,2026-03-02 04:47:00,0,Normal
TX_0f64432d,U_e8d525,U_6ad3fd,P2P_TRANSFER,8949.33,2026-03-03 08:49:00,0,Normal
TX_f2eddcf6,U_6203ac,A_a115b1,PAYMENT,7370.14,2026-03-13 13:08:00,0,Normal
TX_7c5e212d,I_MSHWARI,U_995692,LOAN_DISBURSEMENT,14683.05,2026-03-08 04:04:00,0,Normal
TX_0f6621d4,I_MSHWARI,U_9353ac,LOAN_DISBURSEMENT,5903.34,2026-03-10 10:15:00,0,Normal
TX_8c7427cd,U_f37919,U_92dba7,P2P_TRANSFER,9850.13,2026-03-13 09:43:00,0,Normal
TX_f7a6b7a4,U_a0be95,A_d132e0,WITHDRAWAL,14675.33,2026-03-07 04:58:00,0,Normal
TX_5cbc0f54,U_12f8b5,A_9e7250,WITHDRAWAL,9014.94,2026-03-11 09:57:00,0,Normal
TX_1ffed7ff,U_cb726f,A_35c369,PAYMENT,544.3,2026-03-01 07:23:00,0,Normal
TX_8d0e4c99,U_61d8e4,A_26986b,PAYMENT,1420.56,2026-03-14 17:01:00,0,Normal
TX_d7aa32a9,I_FULIZA,U_8e752c,LOAN_DISBURSEMENT,1196.36,2026-03-06 00:39:00,0,Normal
TX_fdbae04e,U_8c89b6,A_d132e0,WITHDRAWAL,10751.89,2026-03-05 15:36:00,0,Normal
TX_f888b18d,U_fa4225,A_852003,PAYMENT,4765.85,2026-03-09 03:22:00,0,Normal
TX_66636245,U_33e738,U_c459d0,P2P_TRANSFER,11630.49,2026-03-11 14:54:00,0,Normal
TX_985ddc9d,U_7f57f8,U_a7497e,P2P_TRANSFER,3169.1,2026-03-10 06:16:00,0,Normal
TX_af7a747d,U_6c5fb4,A_7cf8ea,PAYMENT,4438.98,2026-03-07 13:05:00,0,Normal
TX_b3eb011d,U_e6c503,A_739c44,WITHDRAWAL,13611.85,2026-03-06 06:45:00,0,Normal
TX_4c9a49ea,U_9e49f1,A_21762b,PAYMENT,5595.11,2026-03-11 13:01:00,0,Normal
TX_6a1c589f,U_c1406d,A_04ee90,WITHDRAWAL,13383.96,2026-03-14 07:06:00,0,Normal
TX_f4b2cef7,U_b75933,A_2c11c2,PAYMENT,7842.05,2026-03-09 13:01:00,0,Normal
TX_8fee9607,U_c495e6,A_871584,PAYMENT,14581.75,2026-03-09 01:22:00,0,Normal
TX_39d3aaca,U_4567ab,U_b5bb22,P2P_TRANSFER,10116.0,2026-03-08 03:35:00,0,Normal
TX_522af2c4,U_dcf382,A_660fdc,PAYMENT,10668.55,2026-03-12 10:41:00,0,Normal
TX_b0012dad,U_f43bb1,U_309b37,P2P_TRANSFER,7692.68,2026-03-13 01:58:00,0,Normal
TX_6bfa44fe,U_b5e0e4,U_41488a,P2P_TRANSFER,4342.62,2026-03-06 16:20:00,0,Normal
TX_7a999722,U_c818a1,A_f94cd5,PAYMENT,3603.4,2026-03-10 21:19:00,0,Normal
TX_b97a8d7e,U_f53d3f,A_46f5eb,WITHDRAWAL,4022.08,2026-03-05 05:52:00,0,Normal
TX_5a496d0f,U_d22c9d,A_c2848c,WITHDRAWAL,14644.08,2026-03-10 12:14:00,0,Normal
TX_7cc92d6c,U_88ecdc,A_33c405,PAYMENT,13224.55,2026-03-02 17:16:00,0,Normal
TX_235db047,U_0c8278,A_3b11f5,PAYMENT,10423.71,2026-03-01 20:32:00,0,Normal
TX_75b79170,U_474635,A_d0dc03,PAYMENT,2638.27,2026-03-14 19:34:00,0,Normal
TX_05517eed,U_c2cd8e,A_ff0f44,PAYMENT,13969.65,2026-03-11 04:21:00,0,Normal
TX_d0fcf204,U_4e0424,U_4de0a0,P2P_TRANSFER,8516.27,2026-03-03 08:00:00,0,Normal
TX_a6f5a106,U_44f81b,U_ab9ca6,P2P_TRANSFER,11842.4,2026-03-04 18:33:00,0,Normal
TX_52f9005e,U_818519,A_4ec57c,WITHDRAWAL,8117.2,2026-03-01 13:28:00,0,Normal
TX_30c661f4,U_8bbc03,U_b01e8b,P2P_TRANSFER,13708.52,2026-03-13 00:43:00,0,Normal
TX_60507eaf,U_a8e4e0,U_130813,P2P_TRANSFER,13242.84,2026-03-02 03:01:00,0,Normal
TX_b6a41e84,I_FULIZA,U_f1648f,LOAN_DISBURSEMENT,14637.97,2026-03-11 05:35:00,0,Normal
TX_b4ecebc9,U_6807b0,A_244fdb,PAYMENT,14162.38,2026-03-12 11:07:00,0,Normal
TX_185ce941,U_90d87b,A_2f99d1,PAYMENT,3324.32,2026-03-11 14:40:00,0,Normal
TX_28f21b54,U_0c4924,A_962344,WITHDRAWAL,14777.81,2026-03-03 12:01:00,0,Normal
TX_0eeca7bb,U_6a9628,U_855c9d,P2P_TRANSFER,5251.43,2026-03-04 04:59:00,0,Normal
TX_51db584c,I_MSHWARI,U_37a01a,LOAN_DISBURSEMENT,1822.79,2026-03-10 03:37:00,0,Normal
TX_98482912,U_e0b5ec,A_61f771,PAYMENT,12305.68,2026-03-14 05:03:00,0,Normal
TX_6bcf06db,U_8ac961,U_37a01a,P2P_TRANSFER,13716.52,2026-03-11 21:39:00,0,Normal
TX_17ce7eee,U_19159e,A_3b5ae5,PAYMENT,1807.18,2026-03-10 08:50:00,0,Normal
TX_401a6fd2,I_MSHWARI,U_d4cf5e,LOAN_DISBURSEMENT,3423.77,2026-03-03 17:46:00,0,Normal
TX_f8cd3c5d,U_94e98e,U_01f109,P2P_TRANSFER,8244.89,2026-03-07 06:14:00,0,Normal
TX_614da294,I_FULIZA,U_05a23e,LOAN_DISBURSEMENT,1534.88,2026-03-08 17:16:00,0,Normal
TX_503c5eca,U_4d4f8a,U_e6e349,P2P_TRANSFER,14658.89,2026-03-09 03:19:00,0,Normal
TX_7613ff79,I_FULIZA,U_5ae4ad,LOAN_DISBURSEMENT,395.43,2026-03-07 05:35:00,0,Normal
TX_d7d82585,U_4017a0,A_590f81,PAYMENT,14567.97,2026-03-07 16:45:00,0,Normal
TX_8517870b,U_2a0c8a,A_c79209,PAYMENT,12942.08,2026-03-11 08:40:00,0,Normal
TX_92bc5354,I_FULIZA,U_86e598,LOAN_DISBURSEMENT,12915.79,2026-03-09 16:26:00,0,Normal
TX_45e60514,U_e15327,U_fcb209,P2P_TRANSFER,8267.45,2026-03-04 04:26:00,0,Normal
TX_e6b8a566,U_6dc5b7,A_dd753f,PAYMENT,10429.41,2026-03-11 05:25:00,0,Normal
TX_6689d740,U_28830b,U_3ec22b,P2P_TRANSFER,7380.7,2026-03-01 14:48:00,0,Normal
TX_22c07a50,U_0d79b5,A_60bb42,WITHDRAWAL,237.29,2026-03-07 18:01:00,0,Normal
TX_39e5d809,U_6db36b,A_21762b,PAYMENT,421.78,2026-03-06 18:14:00,0,Normal
